"","Duration","Protocal_type","Service","flag","Predicted_class"
"6184",0,"icmp","ecr_i","SF","anomaly"
"6185",0,"tcp","uucp","S0","anomaly"
"6186",0,"tcp","http","SF","normal"
"6187",0,"tcp","rje","SF","normal"
"6188",7358,"tcp","supdup","SF","anomaly"
"6189",0,"tcp","printer","REJ","anomaly"
"6190",280,"tcp","ftp_data","SF","normal"
"6191",283,"tcp","ftp","SF","normal"
"6192",0,"tcp","ftp_data","SF","anomaly"
"6193",0,"tcp","supdup","S3","anomaly"
"6194",0,"tcp","http","SF","normal"
"6195",0,"tcp","http","SF","normal"
"6196",0,"icmp","ecr_i","SF","anomaly"
"6197",0,"tcp","http","SF","normal"
"6198",0,"tcp","ntp_u","REJ","anomaly"
"6199",0,"tcp","printer","S0","anomaly"
"6200",0,"tcp","http","SF","normal"
"6201",0,"tcp","http","SF","normal"
"6202",0,"udp","printer","SF","anomaly"
"6203",0,"tcp","printer","REJ","anomaly"
"6204",0,"tcp","printer","REJ","anomaly"
"6205",0,"tcp","supdup","RSTO","anomaly"
"6206",0,"tcp","pop_2","RSTO","anomaly"
"6207",0,"tcp","http","SF","normal"
"6208",0,"udp","ntp_u","SF","anomaly"
"6209",0,"tcp","http","SF","normal"
"6210",0,"tcp","sunrpc","REJ","anomaly"
"6211",0,"tcp","http","SF","normal"
"6212",0,"udp","domain_u","SF","normal"
"6213",0,"icmp","ecr_i","SF","anomaly"
"6214",0,"tcp","rje","SF","normal"
"6215",0,"tcp","http","SF","normal"
"6216",0,"udp","domain_u","SF","normal"
"6217",0,"icmp","ecr_i","SF","anomaly"
"6218",2069,"tcp","http","RSTR","normal"
"6219",0,"udp","printer","SF","normal"
"6220",0,"tcp","printer","S0","anomaly"
"6221",282,"tcp","ftp","SF","normal"
"6222",0,"tcp","printer","S0","anomaly"
"6223",0,"tcp","http","SF","normal"
"6224",0,"udp","printer","SF","normal"
"6225",0,"tcp","ntp_u","REJ","anomaly"
"6226",0,"tcp","ntp_u","REJ","anomaly"
"6227",0,"tcp","http","SF","normal"
"6228",282,"tcp","ftp","SF","normal"
"6229",280,"tcp","ftp_data","SF","normal"
"6230",0,"tcp","ftp_data","SF","anomaly"
"6231",182,"tcp","http","SF","normal"
"6232",0,"tcp","http","SF","normal"
"6233",0,"tcp","http","SF","normal"
"6234",282,"tcp","ftp","SF","normal"
"6235",0,"tcp","smtp","S0","anomaly"
"6236",2067,"tcp","http","RSTR","normal"
"6237",0,"tcp","printer","REJ","anomaly"
"6238",0,"tcp","http","SF","normal"
"6239",0,"udp","printer","SF","normal"
"6240",0,"tcp","http","SF","normal"
"6241",0,"tcp","supdup","REJ","anomaly"
"6242",0,"tcp","http","SF","normal"
"6243",0,"udp","printer","SF","normal"
"6244",0,"tcp","http","SF","normal"
"6245",0,"tcp","IRC","S0","anomaly"
"6246",0,"tcp","http","SF","normal"
"6247",0,"tcp","http","SF","normal"
"6248",0,"tcp","http","SF","normal"
"6249",0,"tcp","http","SF","normal"
"6250",0,"udp","domain_u","SF","normal"
"6251",0,"udp","domain_u","SF","normal"
"6252",0,"udp","nntp","SF","normal"
"6253",0,"tcp","http","SF","normal"
"6254",0,"tcp","printer","REJ","anomaly"
"6255",0,"udp","domain_u","SF","normal"
"6256",0,"tcp","supdup","SF","normal"
"6257",282,"tcp","ftp","SF","normal"
"6258",0,"tcp","http","SF","normal"
"6259",0,"tcp","supdup","S3","anomaly"
"6260",0,"tcp","printer","REJ","anomaly"
"6261",0,"icmp","eco_i","SF","normal"
"6262",7474,"tcp","supdup","SF","anomaly"
"6263",0,"tcp","printer","REJ","anomaly"
"6264",0,"tcp","remote_job","RSTO","anomaly"
"6265",0,"udp","domain_u","SF","normal"
"6266",0,"tcp","printer","REJ","anomaly"
"6267",0,"tcp","http","SF","normal"
"6268",0,"tcp","printer","REJ","anomaly"
"6269",142,"tcp","ftp","SF","normal"
"6270",0,"tcp","supdup","SF","normal"
"6271",0,"tcp","http","SF","normal"
"6272",0,"tcp","supdup","RSTO","anomaly"
"6273",4,"tcp","pop_2","SF","normal"
"6274",0,"tcp","http","SF","normal"
"6275",0,"tcp","printer","S0","anomaly"
"6276",0,"tcp","ntp_u","REJ","anomaly"
"6277",0,"tcp","http","SF","normal"
"6278",282,"tcp","ftp","SF","normal"
"6279",0,"tcp","mtp","REJ","anomaly"
"6280",0,"tcp","netbios_dgm","REJ","anomaly"
"6281",0,"tcp","pop_2","SF","normal"
"6282",0,"tcp","bgp","REJ","anomaly"
"6283",1,"tcp","rje","SF","normal"
"6284",0,"tcp","printer","REJ","anomaly"
"6285",0,"tcp","http","SF","normal"
"6286",0,"tcp","ftp_data","SF","anomaly"
"6287",0,"tcp","iso_tsap","REJ","anomaly"
"6288",0,"tcp","http","SF","normal"
"6289",0,"tcp","rje","SF","anomaly"
"6290",0,"tcp","printer","REJ","anomaly"
"6291",0,"tcp","http_8001","REJ","anomaly"
"6292",0,"tcp","http","SF","normal"
"6293",0,"tcp","printer","REJ","anomaly"
"6294",0,"tcp","http","SF","normal"
"6295",0,"tcp","http","S0","anomaly"
"6296",0,"tcp","urh_i","S0","anomaly"
"6297",0,"tcp","http","SF","normal"
"6298",0,"tcp","http","SF","normal"
"6299",0,"icmp","ecr_i","SF","anomaly"
"6300",0,"tcp","http","S0","anomaly"
"6301",0,"tcp","printer","REJ","anomaly"
"6302",0,"tcp","http","SF","normal"
"6303",795,"tcp","http","RSTR","normal"
"6304",4,"tcp","http","RSTR","normal"
"6305",0,"tcp","http","SF","normal"
"6306",792,"tcp","http","RSTR","normal"
"6307",0,"tcp","http","SF","normal"
"6308",0,"tcp","printer","S0","anomaly"
"6309",0,"icmp","ecr_i","SF","anomaly"
"6310",0,"tcp","http","SF","normal"
"6311",799,"tcp","http","RSTR","normal"
"6312",0,"tcp","printer","REJ","anomaly"
"6313",0,"tcp","supdup","SF","normal"
"6314",0,"tcp","http","SF","normal"
"6315",0,"icmp","eco_i","SF","anomaly"
"6316",0,"udp","domain_u","SF","normal"
"6317",0,"tcp","http","SF","normal"
"6318",0,"tcp","printer","REJ","anomaly"
"6319",0,"tcp","http","REJ","anomaly"
"6320",0,"udp","domain_u","SF","normal"
"6321",0,"tcp","hostnames","S0","anomaly"
"6322",0,"tcp","supdup","SF","normal"
"6323",0,"tcp","http","SF","normal"
"6324",1,"tcp","rje","SF","normal"
"6325",0,"tcp","supdup","S3","anomaly"
"6326",280,"tcp","ftp_data","SF","normal"
"6327",1,"tcp","http_8001","RSTO","anomaly"
"6328",0,"tcp","printer","S0","anomaly"
"6329",0,"tcp","finger","S0","anomaly"
"6330",901,"tcp","http","RSTR","normal"
"6331",0,"udp","printer","SF","normal"
"6332",280,"tcp","ftp_data","SF","normal"
"6333",0,"tcp","supdup","S3","anomaly"
"6334",806,"tcp","http","RSTR","normal"
"6335",0,"tcp","http","SF","normal"
"6336",0,"icmp","ecr_i","SF","anomaly"
"6337",0,"tcp","http","SF","normal"
"6338",0,"tcp","supdup","SF","normal"
"6339",0,"tcp","printer","REJ","anomaly"
"6340",0,"tcp","printer","REJ","anomaly"
"6341",0,"tcp","printer","S0","anomaly"
"6342",0,"tcp","http","SF","normal"
"6343",0,"udp","printer","SF","normal"
"6344",0,"tcp","printer","REJ","anomaly"
"6345",0,"tcp","supdup","S0","anomaly"
"6346",0,"icmp","ecr_i","SF","anomaly"
"6347",0,"tcp","http","SF","normal"
"6348",0,"udp","printer","SF","normal"
"6349",0,"tcp","ntp_u","REJ","anomaly"
"6350",0,"tcp","ftp_data","SF","normal"
"6351",0,"tcp","printer","REJ","anomaly"
"6352",0,"udp","printer","SF","normal"
"6353",0,"tcp","http","SF","normal"
"6354",0,"tcp","printer","REJ","anomaly"
"6355",0,"tcp","printer","REJ","anomaly"
"6356",2,"tcp","rje","SF","normal"
"6357",0,"tcp","printer","REJ","anomaly"
"6358",0,"tcp","uucp","S0","anomaly"
"6359",0,"tcp","http","SF","normal"
"6360",0,"tcp","supdup","S0","anomaly"
"6361",0,"udp","printer","SF","normal"
"6362",1,"tcp","rje","SF","normal"
"6363",4,"tcp","pop_2","SF","anomaly"
"6364",0,"udp","domain_u","SF","normal"
"6365",281,"tcp","ftp","SF","normal"
"6366",0,"tcp","http","SF","normal"
"6367",0,"icmp","ecr_i","SF","anomaly"
"6368",0,"tcp","ntp_u","REJ","anomaly"
"6369",0,"tcp","domain","REJ","anomaly"
"6370",0,"tcp","http","SF","normal"
"6371",0,"tcp","http","SF","normal"
"6372",0,"tcp","ftp","SF","anomaly"
"6373",0,"tcp","http","SF","normal"
"6374",283,"tcp","ftp","SF","normal"
"6375",0,"udp","domain_u","SF","normal"
"6376",0,"tcp","http","SF","normal"
"6377",1,"tcp","supdup","RSTO","anomaly"
"6378",0,"tcp","finger","RSTO","anomaly"
"6379",0,"tcp","whois","REJ","anomaly"
"6380",0,"tcp","ftp","SF","anomaly"
"6381",0,"tcp","http","SF","normal"
"6382",1,"tcp","rje","SF","normal"
"6383",0,"tcp","daytime","S0","anomaly"
"6384",0,"udp","domain_u","SF","normal"
"6385",0,"tcp","http","SF","normal"
"6386",0,"tcp","http","S0","anomaly"
"6387",0,"tcp","http","SF","normal"
"6388",1,"tcp","rje","SF","normal"
"6389",0,"tcp","http","SF","normal"
"6390",0,"tcp","http","SF","normal"
"6391",0,"tcp","ctf","S0","anomaly"
"6392",20,"tcp","ftp","SF","normal"
"6393",0,"tcp","http","SF","normal"
"6394",0,"tcp","http","SF","normal"
"6395",0,"icmp","ecr_i","SF","anomaly"
"6396",0,"tcp","http","SF","normal"
"6397",0,"tcp","http","SF","normal"
"6398",900,"tcp","http","RSTR","normal"
"6399",0,"tcp","supdup","S3","anomaly"
"6400",0,"tcp","gopher","RSTO","anomaly"
"6401",0,"udp","ntp_u","SF","anomaly"
"6402",0,"tcp","ntp_u","REJ","anomaly"
"6403",8096,"tcp","supdup","SF","anomaly"
"6404",0,"tcp","http","SF","normal"
"6405",748,"tcp","http","RSTR","normal"
"6406",0,"tcp","http","SF","normal"
"6407",0,"tcp","http","SF","normal"
"6408",0,"tcp","http","SF","normal"
"6409",0,"udp","printer","SF","normal"
"6410",0,"tcp","supdup","SF","normal"
"6411",281,"tcp","ftp","SF","normal"
"6412",4,"tcp","pop_2","SF","normal"
"6413",0,"tcp","pop_2","REJ","anomaly"
"6414",0,"tcp","http","SF","normal"
"6415",7646,"tcp","supdup","SF","anomaly"
"6416",0,"tcp","http","SF","normal"
"6417",0,"tcp","ntp_u","REJ","anomaly"
"6418",0,"tcp","printer","REJ","anomaly"
"6419",0,"tcp","http","SF","normal"
"6420",0,"tcp","ftp_data","SF","anomaly"
"6421",7350,"tcp","supdup","SF","anomaly"
"6422",20,"tcp","ftp","SF","normal"
"6423",0,"tcp","http","SF","normal"
"6424",0,"tcp","printer","REJ","anomaly"
"6425",0,"tcp","http","SF","normal"
"6426",0,"udp","printer","SF","normal"
"6427",0,"tcp","http","SF","normal"
"6428",0,"tcp","auth","S0","anomaly"
"6429",282,"tcp","ftp","SF","normal"
"6430",0,"tcp","http","SF","normal"
"6431",5,"tcp","pop_2","SF","normal"
"6432",0,"tcp","http","SF","normal"
"6433",0,"tcp","sql_net","REJ","anomaly"
"6434",0,"tcp","http","SF","normal"
"6435",4,"tcp","pop_2","SF","anomaly"
"6436",0,"udp","printer","SF","normal"
"6437",0,"tcp","ssh","REJ","anomaly"
"6438",0,"tcp","http","SF","normal"
"6439",0,"tcp","http","SF","normal"
"6440",0,"tcp","http","SF","normal"
"6441",0,"tcp","http","SF","normal"
"6442",0,"icmp","eco_i","SF","anomaly"
"6443",23,"tcp","ftp","SF","normal"
"6444",0,"tcp","http","SF","normal"
"6445",0,"tcp","http","SF","normal"
"6446",896,"tcp","http","RSTR","normal"
"6447",0,"tcp","printer","REJ","anomaly"
"6448",0,"icmp","ecr_i","SF","anomaly"
"6449",0,"tcp","printer","S0","anomaly"
"6450",0,"tcp","http","SF","normal"
"6451",0,"tcp","rje","SF","normal"
"6452",0,"tcp","http","SF","normal"
"6453",0,"tcp","supdup","RSTO","anomaly"
"6454",4,"tcp","pop_2","SF","anomaly"
"6455",0,"tcp","http","SF","normal"
"6456",0,"tcp","http","SF","normal"
"6457",0,"tcp","rje","SF","anomaly"
"6458",0,"udp","domain_u","SF","normal"
"6459",0,"icmp","ecr_i","SF","anomaly"
"6460",0,"tcp","http","SF","normal"
"6461",0,"udp","ntp_u","SF","anomaly"
"6462",0,"tcp","supdup","SF","normal"
"6463",0,"tcp","http","SF","normal"
"6464",0,"tcp","pop_2","S0","anomaly"
"6465",0,"tcp","uucp","S0","anomaly"
"6466",0,"tcp","pm_dump","REJ","anomaly"
"6467",0,"icmp","ecr_i","SF","anomaly"
"6468",0,"tcp","mtp","REJ","anomaly"
"6469",0,"tcp","supdup","SF","normal"
"6470",0,"tcp","http","SF","normal"
"6471",0,"tcp","http","SF","normal"
"6472",0,"tcp","http","SF","normal"
"6473",0,"tcp","netstat","REJ","anomaly"
"6474",0,"tcp","ntp_u","REJ","anomaly"
"6475",0,"tcp","sql_net","REJ","anomaly"
"6476",0,"tcp","printer","REJ","anomaly"
"6477",2076,"tcp","http","RSTR","normal"
"6478",897,"tcp","http","RSTR","normal"
"6479",0,"udp","ntp_u","SF","anomaly"
"6480",0,"udp","printer","SF","anomaly"
"6481",4,"tcp","pop_2","SF","normal"
"6482",0,"tcp","http","S0","anomaly"
"6483",0,"tcp","http","SF","normal"
"6484",3,"tcp","supdup","RSTO","anomaly"
"6485",0,"icmp","eco_i","SF","anomaly"
"6486",0,"tcp","printer","S0","anomaly"
"6487",0,"tcp","ntp_u","REJ","anomaly"
"6488",0,"tcp","ntp_u","REJ","anomaly"
"6489",1,"tcp","rje","SF","normal"
"6490",0,"tcp","http","SF","normal"
"6491",0,"tcp","printer","S0","anomaly"
"6492",0,"tcp","http","SF","normal"
"6493",0,"udp","printer","SF","normal"
"6494",0,"tcp","http","SF","normal"
"6495",0,"tcp","supdup","S3","anomaly"
"6496",0,"udp","printer","SF","normal"
"6497",1,"tcp","rje","SF","normal"
"6498",0,"tcp","http","SF","normal"
"6499",0,"tcp","IRC","S0","anomaly"
"6500",0,"icmp","eco_i","SF","anomaly"
"6501",4,"tcp","pop_2","SF","anomaly"
"6502",0,"udp","printer","SF","normal"
"6503",4,"tcp","pop_2","SF","normal"
"6504",0,"tcp","ftp_data","SF","normal"
"6505",0,"tcp","http","RSTR","normal"
"6506",0,"udp","printer","SF","normal"
"6507",0,"udp","domain_u","SF","normal"
"6508",0,"tcp","http","SF","normal"
"6509",0,"udp","printer","SF","normal"
"6510",0,"tcp","http","SF","normal"
"6511",7658,"tcp","supdup","SF","anomaly"
"6512",0,"tcp","http","SF","normal"
"6513",0,"tcp","http","SF","normal"
"6514",0,"udp","printer","SF","anomaly"
"6515",0,"tcp","printer","REJ","anomaly"
"6516",0,"tcp","http","SF","normal"
"6517",0,"udp","printer","SF","anomaly"
"6518",0,"tcp","printer","REJ","anomaly"
"6519",0,"udp","domain_u","SF","normal"
"6520",0,"icmp","ecr_i","SF","anomaly"
"6521",5,"tcp","pop_2","SF","anomaly"
"6522",0,"tcp","http","SF","normal"
"6523",0,"tcp","http","SF","normal"
"6524",0,"tcp","http","SF","normal"
"6525",0,"udp","printer","SF","normal"
"6526",0,"tcp","http","SF","normal"
"6527",0,"tcp","uucp","REJ","anomaly"
"6528",0,"tcp","printer","REJ","anomaly"
"6529",796,"tcp","http","RSTR","normal"
"6530",0,"icmp","ecr_i","SF","anomaly"
"6531",0,"tcp","pm_dump","REJ","anomaly"
"6532",0,"tcp","printer","REJ","anomaly"
"6533",0,"tcp","printer","S0","anomaly"
"6534",0,"tcp","http","SF","normal"
"6535",0,"tcp","http","SF","normal"
"6536",0,"tcp","ftp_data","REJ","anomaly"
"6537",7344,"tcp","supdup","SF","anomaly"
"6538",0,"udp","printer","SF","normal"
"6539",0,"tcp","pop_2","S0","anomaly"
"6540",0,"tcp","http","SF","normal"
"6541",0,"tcp","http","SF","normal"
"6542",0,"tcp","http","RSTR","normal"
"6543",0,"tcp","http","S0","anomaly"
"6544",0,"tcp","ntp_u","REJ","anomaly"
"6545",0,"tcp","http","SF","normal"
"6546",796,"tcp","http","RSTR","normal"
"6547",0,"udp","ntp_u","SF","anomaly"
"6548",4,"tcp","pop_2","SF","normal"
"6549",0,"udp","printer","SF","normal"
"6550",0,"tcp","http","SF","normal"
"6551",0,"tcp","http","SF","normal"
"6552",0,"tcp","urp_i","REJ","anomaly"
"6553",4,"tcp","pop_2","SF","anomaly"
"6554",0,"tcp","http","S0","anomaly"
"6555",0,"icmp","eco_i","SF","anomaly"
"6556",0,"tcp","uucp_path","REJ","anomaly"
"6557",0,"tcp","ftp_data","REJ","anomaly"
"6558",0,"tcp","http","SF","normal"
"6559",0,"tcp","http","SF","normal"
"6560",0,"tcp","http","SF","normal"
"6561",0,"tcp","supdup","S3","anomaly"
"6562",0,"tcp","http","SF","normal"
"6563",2,"tcp","supdup","RSTO","anomaly"
"6564",0,"tcp","printer","S0","anomaly"
"6565",0,"tcp","domain","REJ","anomaly"
"6566",0,"tcp","ntp_u","RSTR","anomaly"
"6567",49,"tcp","http","SF","normal"
"6568",0,"udp","printer","SF","normal"
"6569",0,"tcp","http","SF","normal"
"6570",0,"tcp","efs","REJ","anomaly"
"6571",0,"tcp","http","SF","normal"
"6572",0,"tcp","ntp_u","S0","anomaly"
"6573",0,"icmp","eco_i","SF","anomaly"
"6574",0,"tcp","http_8001","S0","anomaly"
"6575",0,"icmp","eco_i","SF","anomaly"
"6576",0,"tcp","http","SF","normal"
"6577",0,"tcp","discard","RSTO","anomaly"
"6578",0,"tcp","http","SF","normal"
"6579",0,"tcp","pop_2","SF","normal"
"6580",0,"tcp","http","SF","normal"
"6581",3,"tcp","pop_2","SF","normal"
"6582",0,"udp","printer","SF","normal"
"6583",0,"tcp","printer","REJ","anomaly"
"6584",0,"tcp","printer","REJ","anomaly"
"6585",0,"tcp","ntp_u","REJ","anomaly"
"6586",4,"tcp","pop_2","SF","anomaly"
"6587",0,"tcp","http","SF","normal"
"6588",7510,"tcp","supdup","SF","anomaly"
"6589",282,"tcp","ftp","SF","normal"
"6590",0,"icmp","eco_i","SF","anomaly"
"6591",0,"tcp","http","SF","normal"
"6592",0,"tcp","rje","RSTO","anomaly"
"6593",0,"tcp","http","SF","normal"
"6594",0,"tcp","printer","REJ","anomaly"
"6595",3,"tcp","supdup","RSTO","anomaly"
"6596",0,"tcp","uucp","S0","anomaly"
"6597",5,"tcp","pop_2","SF","normal"
"6598",0,"udp","printer","SF","normal"
"6599",0,"tcp","http","SF","normal"
"6600",0,"tcp","http","SF","normal"
"6601",0,"tcp","ntp_u","RSTO","anomaly"
"6602",0,"tcp","http","SF","normal"
"6603",282,"tcp","ftp","SF","normal"
"6604",0,"udp","printer","SF","normal"
"6605",0,"udp","printer","SF","anomaly"
"6606",0,"tcp","http","SF","normal"
"6607",8040,"tcp","supdup","SF","anomaly"
"6608",0,"tcp","http","SF","normal"
"6609",0,"tcp","supdup","S3","anomaly"
"6610",0,"tcp","supdup","S3","anomaly"
"6611",0,"tcp","printer","REJ","anomaly"
"6612",0,"tcp","ntp_u","REJ","anomaly"
"6613",0,"tcp","http","SF","normal"
"6614",0,"tcp","http","SF","normal"
"6615",0,"tcp","printer","REJ","anomaly"
"6616",0,"udp","domain_u","SF","normal"
"6617",4,"tcp","pop_2","SF","normal"
"6618",0,"tcp","http","S0","anomaly"
"6619",0,"tcp","http","SF","normal"
"6620",0,"tcp","http","SF","normal"
"6621",0,"tcp","printer","REJ","anomaly"
"6622",0,"tcp","http","SF","normal"
"6623",0,"tcp","printer","S0","anomaly"
"6624",0,"udp","printer","SF","normal"
"6625",0,"tcp","supdup","RSTO","anomaly"
"6626",0,"tcp","http","SF","normal"
"6627",0,"tcp","http","SF","normal"
"6628",0,"tcp","http","SF","normal"
"6629",0,"udp","domain_u","SF","normal"
"6630",0,"tcp","printer","REJ","anomaly"
"6631",1,"tcp","http_8001","RSTO","anomaly"
"6632",0,"tcp","supdup","S3","anomaly"
"6633",0,"tcp","http","SF","normal"
"6634",0,"tcp","ftp_data","SF","normal"
"6635",0,"tcp","printer","REJ","anomaly"
"6636",11,"tcp","rje","SF","normal"
"6637",0,"icmp","eco_i","SF","anomaly"
"6638",0,"tcp","printer","REJ","anomaly"
"6639",0,"udp","domain_u","SF","normal"
"6640",0,"tcp","http","SF","normal"
"6641",0,"tcp","http","SF","normal"
"6642",0,"tcp","http","SF","normal"
"6643",0,"tcp","http","SF","normal"
"6644",0,"udp","printer","SF","normal"
"6645",0,"tcp","printer","SH","anomaly"
"6646",0,"tcp","http","SF","normal"
"6647",0,"tcp","rje","SF","normal"
"6648",0,"tcp","http","SF","normal"
"6649",0,"tcp","supdup","S1","anomaly"
"6650",0,"tcp","http","SF","normal"
"6651",0,"tcp","printer","REJ","anomaly"
"6652",8200,"tcp","supdup","SF","anomaly"
"6653",0,"tcp","http","SF","normal"
"6654",0,"icmp","ecr_i","SF","anomaly"
"6655",0,"tcp","printer","REJ","anomaly"
"6656",0,"tcp","http","SF","normal"
"6657",0,"udp","printer","SF","normal"
"6658",0,"tcp","http","SF","normal"
"6659",0,"udp","domain_u","SF","normal"
"6660",0,"tcp","printer","REJ","anomaly"
"6661",4,"tcp","pop_2","SF","anomaly"
"6662",0,"tcp","http","SF","normal"
"6663",0,"tcp","http","SF","normal"
"6664",0,"udp","printer","SF","normal"
"6665",0,"tcp","tim_i","S0","anomaly"
"6666",0,"tcp","bgp","REJ","anomaly"
"6667",0,"tcp","http","SF","normal"
"6668",0,"tcp","other","SF","normal"
"6669",281,"tcp","ftp","SF","normal"
"6670",0,"udp","domain_u","SF","normal"
"6671",0,"tcp","ntp_u","REJ","anomaly"
"6672",0,"tcp","printer","REJ","anomaly"
"6673",0,"tcp","http","SF","normal"
"6674",2060,"tcp","http","RSTR","normal"
"6675",0,"tcp","http","SF","normal"
"6676",282,"tcp","ftp","SF","normal"
"6677",0,"tcp","printer","REJ","anomaly"
"6678",8068,"tcp","supdup","S3","anomaly"
"6679",0,"tcp","http","SF","normal"
"6680",0,"tcp","ftp","SF","anomaly"
"6681",0,"tcp","supdup","SF","normal"
"6682",282,"tcp","ftp","SF","normal"
"6683",0,"tcp","printer","REJ","anomaly"
"6684",0,"tcp","rje","SF","normal"
"6685",0,"tcp","rje","SF","anomaly"
"6686",0,"udp","printer","SF","normal"
"6687",0,"udp","domain_u","SF","normal"
"6688",0,"tcp","http","SF","normal"
"6689",1,"tcp","pop_2","RSTO","anomaly"
"6690",0,"tcp","http","SF","normal"
"6691",0,"udp","printer","SF","normal"
"6692",0,"tcp","http","SF","normal"
"6693",0,"tcp","http","SF","normal"
"6694",0,"tcp","http","SF","normal"
"6695",0,"tcp","printer","REJ","anomaly"
"6696",1016,"tcp","http","RSTR","normal"
"6697",0,"udp","printer","SF","normal"
"6698",0,"tcp","login","S0","anomaly"
"6699",0,"tcp","ftp_data","SF","anomaly"
"6700",0,"tcp","http","SF","normal"
"6701",0,"tcp","http","SF","normal"
"6702",0,"tcp","http","RSTR","normal"
"6703",1,"tcp","rje","SF","normal"
"6704",0,"tcp","printer","REJ","anomaly"
"6705",0,"tcp","netstat","S0","anomaly"
"6706",0,"udp","printer","SF","anomaly"
"6707",0,"tcp","http","SF","normal"
"6708",0,"tcp","pop_2","S0","anomaly"
"6709",0,"tcp","http","SF","normal"
"6710",8168,"tcp","supdup","SF","anomaly"
